Well Name,Consistent_Well Name,qld_database_id
Macalister 107,Macalister 107,-1
GR004A,GR004A,-1
P004V,P004V,-1
GM003V,GM003V,-1
GM006B,GM006B,-1
GM007L,GM007L,-1
GM019B,GM019B,-1
Stratheden 139,Stratheden 139,-1
M119GMV,M119GMV,-1
M187GMV,M187GMV,-1
GM001V,GM001V,-1
Stratheden-16,Stratheden 16,-1
Glenburnie 22,Glenburnie 22,138215
Wyalla 161,Wyalla 161,-1
Wyalla 27,Wyalla 27,-1
Wyalla 75,Wyalla 75,-1
M100V,M100V,-1
Moranbah 193A,Moranbah 193A,-1
Stratheden 80,Stratheden 80,-1
Stratheden-53,Stratheden 53,-1
GM034V,GM034V,-1
GM008C,GM008C,-1
Stratheden-28,Stratheden 28,-1
P002A,P002A,-1
Wyalla 177,Wyalla 177,-1
M188GMV,M188GMV,-1
Stratheden 95,Stratheden 95,-1
Stratheden 96,Stratheden 96,-1
Wyalla 135,Wyalla 135,-1
Wyalla 143,Wyalla 143,-1
RH002,RH002,-1
Kogan North-74,Kogan North 74,-1
Kogan North-36T,Kogan North 36T,-1
Kogan North-6,Kogan North 6,-1
Moranbah 314,Moranbah 314,-1
Moranbah 325,Moranbah 325,-1
Red Hill 130V,Red Hill 130V,-1
GR047,GR047,-1
Kogan North-18T,Kogan North 18T,-1
Kogan North-36,Kogan North 36,-1
Kogan North 91,Kogan North 91,-1
Kogan North-18,Kogan North 18,-1
Macalister 6,Macalister 6,138256
Kogan North Pilot-3,Kogan North Pilot 3,-1
Kogan North-3A,Kogan North 3A,-1
Red Hill 112V,Red Hill 112V,-1
Red Hill 111V,Red Hill 111V,-1
Kogan North 105,Kogan North 105,-1
RH016P,RH016P,-1
RH017P,RH017P,-1
Kogan North 326,Kogan North 326,-1
RH011C,RH011C,-1
Lone Pine 143,Lone Pine 143,-1
Lone Pine 144,Lone Pine 144,-1
Lone Pine 145,Lone Pine 145,-1
CX018LL2V,CX018LL2V,-1
Lone Pine 146,Lone Pine 146,-1
Lone Pine 147,Lone Pine 147,-1
Lone Pine 148,Lone Pine 148,-1
Hopeland 176,Hopeland 176,-1
CX020LL2V,CX020LL2V,-1
PD034F,PD034F,-1
Alderley-4,Alderley 4,-1
Hopeland 369,Hopeland 369,-1
HY002V,HY002V,-1
Hopeland 255,Hopeland 255,-1
Hopeland 256,Hopeland 256,-1
Hopeland 257,Hopeland 257,-1
Hopeland 258,Hopeland 258,-1
Hopeland 221,Hopeland 221,-1
Hopeland 222,Hopeland 222,-1
Hopeland 223,Hopeland 223,-1
Hopeland 224,Hopeland 224,-1
Hopeland 374,Hopeland 374,-1
RH050F,RH050F,-1
Tipton 640,Tipton 640,-1
Tipton-157,Tipton 157,138836
Alderley 226,Alderley 226,-1
Alderley 346,Alderley 346,-1
Alderley 343,Alderley 343,-1
Tipton-181,Tipton 181,-1
Tipton-184,Tipton 184,-1
Alderley 201,Alderley 201,-1
Tipton 317,Tipton 317,-1
Tipton 279,Tipton 279,-1
Tipton 288,Tipton 288,-1
Tipton 289,Tipton 289,-1
Alderley 110,Alderley 110,-1
Tipton-156,Tipton 156,-1
Alderley 213,Alderley 213,-1
Tipton-127,Tipton 127,-1
Alderley 314,Alderley 314,-1
Alderley 321,Alderley 321,-1
Alderley 336,Alderley 336,-1
Alderley 234,Alderley 234,-1
Tipton Dam 2 MB02,Tipton Dam 2 MB02,-1
Tipton Dam 1 MB01,Tipton Dam 1 MB01,-1
CX017LL2A,CX017LL2A,-1
Halliford 28,Halliford 28,-1
Halliford 25,Halliford 25,-1
Halliford 11,Halliford 11,-1
Halliford 157,Halliford 157,-1
Wards Well 34V2,Wards Well 34V2,-1
Mavis Downs 15A,Mavis Downs 15A,-1
SC019F,SC019F,-1
M227W,M227W,120336
CX015V,CX015V,-1
CX022TR,CX022TR,-1
CX016LL2V,CX016LL2V,-1
CX017LL2V,CX017LL2V,-1
CX017LL2VR,CX017LL2VR,-1
GC050A,GC050A,-1
GR059R,GR059R,-1
Macalister 4,Macalister 4,138842
PD140A,PD140A,-1
BE041V,BE041V,-1
BE041V_2,BE041V 2,-1
BE042A,BE042A,-1
BE042V,BE042V,-1
BE042A_2,BE042A 2,-1
Red Hill 118A,Red Hill 118A,-1
Red Hill 116A,Red Hill 116A,-1
RH036GMV,RH036GMV,-1
Red Hill 63V,Red Hill 63V,-1
RH034GMV,RH034GMV,-1
Red Hill 106A,Red Hill 106A,-1
RH018GUA,RH018GUA,-1
Red Hill 75V,Red Hill 75V,-1
Kogan North 263,Kogan North 263,-1
Kogan North 99,Kogan North 99,-1
Kogan North-27A,Kogan North 27A,-1
Kogan North 248,Kogan North 248,-1
Kogan North 289,Kogan North 289,-1
Kogan North 241,Kogan North 241,-1
Red Hill 128V,Red Hill 128V,-1
Red Hill 132V,Red Hill 132V,-1
Kogan North-21,Kogan North 21,-1
Kogan North-21A,Kogan North 21A,-1
GR050,GR050,-1
Kogan North 281,Kogan North 281,-1
Kogan North 282,Kogan North 282,-1
Kogan North-28,Kogan North 28,-1
River Road-2,River Road 2,-1
River Road-2A,River Road 2A,-1
Punch Bowl-8,Punch Bowl 8,-1
Carn Brea 194,Carn Brea 194,-1
Carn Brea 181,Carn Brea 181,-1
Carn Brea 182,Carn Brea 182,-1
Carn Brea 183,Carn Brea 183,-1
Carn Brea 184,Carn Brea 184,-1
Carn Brea 31,Carn Brea 31,-1
BWP-11,BWP 11,-1
Carn Brea-12,Carn Brea 12,-1
Doonbah-1,Doonbah 1,-1
Carn Brea 296,Carn Brea 296,-1
Carn Brea 297,Carn Brea 297,-1
Carn Brea 298,Carn Brea 298,-1
Plainview-3,Plainview 3,-1
BWP-39L1,BWP 39L1,-1
Kalbar-1,Kalbar 1,-1
Carn Brea-2,Carn Brea 2,-1
Swanbank-2,Swanbank 2,-1
Swanbank-2R,Swanbank 2R,-1
Styx River-6,Styx River 6,-1
Styx River-6A,Styx River 6A,-1
Wards Well 50A,Wards Well 50A,-1
Wards Well 51A,Wards Well 51A,-1
Wards Well 49A,Wards Well 49A,-1
Wards Well 47A,Wards Well 47A,-1
Wards Well 48A,Wards Well 48A,-1
Wards Well 45A,Wards Well 45A,-1
Wards Well 46A,Wards Well 46A,-1
Longswamp-7,Longswamp 7,138906
River Road-13,River Road 13,-1
Pampas 159,Pampas 159,-1
Pampas 162,Pampas 162,-1
Pampas 153,Pampas 153,-1
Lone Pine 18,Lone Pine 18,-1
Glenburnie-11,Glenburnie 11,-1
Innisplain-1,Innisplain 1,-1
Pampas 164,Pampas 164,-1
Pampas 156,Pampas 156,-1
Pampas 150,Pampas 150,-1
Longswamp-8,Longswamp 8,138905
Glenburnie-10,Glenburnie 10,-1
Bora Creek-4,Bora Creek 4,-1
Glenburnie-1,Glenburnie 1,-1
Pampas 160,Pampas 160,-1
Carn Brea 23,Carn Brea 23,139035
Newlands 10V,Newlands 10V,-1
Glenburnie 103,Glenburnie 103,-1
Baking Board-1,Baking Board 1,-1
Cerito 10V,Cerito 10V,-1
Byerwen 3,Byerwen 3,-1
River Road-5,River Road 5,-1
River Road-5T,River Road 5T,-1
Glenburnie 104,Glenburnie 104,-1
Macalister-1A,Macalister 1A,-1
Macalister-1,Macalister 1,-1
Tipton 204,Tipton 204,138838
Glenburnie 109,Glenburnie 109,-1
Glenburnie 110,Glenburnie 110,-1
Glenburnie 105,Glenburnie 105,-1
River Road-14,River Road 14,-1
Glenburnie 102,Glenburnie 102,-1
Glenburnie 101,Glenburnie 101,-1
Baking Board-2,Baking Board 2,-1
Glenburnie 108,Glenburnie 108,-1
Glenburnie 107,Glenburnie 107,-1
River Road-15,River Road 15,138383
AN010,AN010,-1
AN020F,AN020F,-1
Dundee-3,Dundee 3,-1
Dundee-5,Dundee 5,-1
P050A,P050A,-1
Annandale 48V,Annandale 48V,-1
Dundee 26,Dundee 26,-1
AN015,AN015,-1
GM046V,GM046V,-1
GML047A,GML047A,-1
AN021F,AN021F,-1
Dundee 24,Dundee 24,-1
GM052B,GM052B,-1
M049GMA,M049GMA,-1
M049PA,M049PA,-1
M048GMA,M048GMA,-1
M048PA,M048PA,-1
Dundee 25,Dundee 25,-1
Dundee 23,Dundee 23,-1
Burunga Lane-5,Burunga Lane 5,-1
M159V,M159V,-1
M160GMA,M160GMA,-1
Castledean 172,Castledean 172,-1
Castledean 164,Castledean 164,-1
Castledean 137,Castledean 137,-1
Castledean 145,Castledean 145,-1
Castledean 129,Castledean 129,-1
Castledean 186,Castledean 186,-1
Castledean 180,Castledean 180,-1
Castledean 181,Castledean 181,-1
Castledean 163,Castledean 163,-1
Castledean 155,Castledean 155,-1
Castledean 173,Castledean 173,-1
Castledean 119,Castledean 119,-1
Castledean 122,Castledean 122,-1
Castledean 179,Castledean 179,-1
Castledean 105,Castledean 105,-1
Castledean 112,Castledean 112,-1
Castledean 118,Castledean 118,-1
Castledean 130,Castledean 130,-1
Castledean 113,Castledean 113,-1
Castledean 178,Castledean 178,-1
Castledean 131,Castledean 131,-1
Castledean 102,Castledean 102,-1
Castledean 134,Castledean 134,-1
Hopeland 326,Hopeland 326,-1
Hopeland 327,Hopeland 327,-1
KC008F,KC008F,-1
KC009F,KC009F,-1
Longswamp 22,Longswamp 22,-1
Hopeland 271,Hopeland 271,-1
Hopeland 272,Hopeland 272,-1
Hopeland 273,Hopeland 273,-1
Hopeland 274,Hopeland 274,-1
Hopeland 275,Hopeland 275,-1
Barakula-1,Barakula 1,-1
LW005V,LW005V,-1
Hopeland 157,Hopeland 157,-1
Lone Pine 169,Lone Pine 169,-1
Hopeland 130,Hopeland 130,-1
Hopeland 351,Hopeland 351,-1
Hopeland 131,Hopeland 131,-1
Hopeland 132,Hopeland 132,-1
Hopeland 133,Hopeland 133,-1
Hopeland 134,Hopeland 134,-1
Hopeland 214,Hopeland 214,-1
Hopeland 211,Hopeland 211,-1
Hopeland 212,Hopeland 212,-1
Meenawarra 192,Meenawarra 192,-1
Plainview 96,Plainview 96,-1
Plainview 97,Plainview 97,-1
Plainview 98,Plainview 98,-1
Plainview 231,Plainview 231,-1
Plainview-13,Plainview 13,-1
Meenawarra 202,Meenawarra 202,-1
Plainview 241,Plainview 241,-1
Plainview 242,Plainview 242,-1
Plainview 243,Plainview 243,-1
Plainview 244,Plainview 244,-1
Plainview 432,Plainview 432,-1
Plainview 210,Plainview 210,-1
Plainview 411,Plainview 411,-1
Plainview 412,Plainview 412,-1
Warra 19,Warra 19,-1
Warra 20,Warra 20,-1
Meenawarra 23,Meenawarra 23,-1
Meenawarra 24,Meenawarra 24,-1
Meenawarra 25,Meenawarra 25,-1
Meenawarra 26,Meenawarra 26,-1
Meenawarra 27,Meenawarra 27,-1
Meenawarra 33,Meenawarra 33,-1
Tipton 247,Tipton 247,-1
Tipton 297,Tipton 297,-1
Tipton 652,Tipton 652,-1
Alderley 142,Alderley 142,-1
Tipton 606,Tipton 606,-1
Alderley 225,Alderley 225,-1
Tipton 282,Tipton 282,-1
Tipton-81,Tipton 81,-1
Tipton-66,Tipton 66,-1
Yarrala-2,Yarrala 2,-1
Tipton-122,Tipton 122,-1
Tipton-109,Tipton 109,-1
Tipton-103,Tipton 103,-1
Glenburnie-14,Glenburnie 14,-1
Ellensfield 81V,Ellensfield 81V,-1
Tipton 202,Tipton 202,-1
Alderley 251,Alderley 251,-1
Tipton-83,Tipton 83,-1
Tipton-56,Tipton 56,-1
Tipton 314,Tipton 314,-1
Tipton-91,Tipton 91,-1
Tipton-94,Tipton 94,-1
BE042V_2,BE042V 2,-1
BE040A,BE040A,-1
BE040V,BE040V,-1
BE040A_2,BE040A 2,-1
BE040V_2,BE040V 2,-1
BE041A_2,BE041A 2,-1
BE041A,BE041A,-1
BE020A,BE020A,-1
BE020V,BE020V,-1
BE021A,BE021A,-1
BE021V,BE021V,-1
BE022A,BE022A,-1
BE022V,BE022V,-1
BE062A_1,BE062A 1,-1
BE062V_1,BE062V 1,-1
BE060A_1,BE060A 1,-1
BE060V_1,BE060V 1,-1
BE061A_1,BE061A 1,-1
BE061V_1,BE061V 1,-1
MB006A,MB006A,-1
M249WR,M249WR,-1
Mavis Downs 13A,Mavis Downs 13A,-1
Mavis Downs 17V,Mavis Downs 17V,-1
Halliford 415,Halliford 415,-1
Halliford 410,Halliford 410,-1
Halliford 387,Halliford 387,-1
Halliford 370,Halliford 370,-1
Halliford 366,Halliford 366,-1
Halliford 362,Halliford 362,-1
Halliford 344,Halliford 344,-1
Halliford 209,Halliford 209,-1
Halliford 142,Halliford 142,-1
Halliford 97,Halliford 97,-1
Halliford 66,Halliford 66,-1
Halliford 61,Halliford 61,-1
WW013F,WW013F,-1
Mavis Downs 15V,Mavis Downs 15V,-1
CX010LL2A,CX010LL2A,-1
PD130A,PD130A,-1
CX018LL2A,CX018LL2A,-1
PD141A,PD141A,-1
MB007A,MB007A,-1
SW023F,SW023F,-1
SW024F,SW024F,-1
SW071V,SW071V,-1
SW072A,SW072A,-1
SW072V,SW072V,-1
Plainview 253,Plainview 253,-1
Plainview-1,Plainview 1,138772
Plainview 326,Plainview 326,-1
Plainview 327,Plainview 327,-1
Plainview 328,Plainview 328,-1
Guluguba-3,Guluguba 3,-1
Meenawarra 109,Meenawarra 109,-1
Meenawarra 42,Meenawarra 42,-1
Plainview 140,Plainview 140,-1
Plainview-10,Plainview 10,-1
Meenawarra 35,Meenawarra 35,-1
Plainview 355,Plainview 355,-1
Plainview 356,Plainview 356,-1
Meenawarra 108,Meenawarra 108,-1
Warra 24,Warra 24,-1
Plainview 272,Plainview 272,-1
Meenawarra 200,Meenawarra 200,-1
Plainview 130,Plainview 130,-1
Meenawarra-6,Meenawarra 6,138982
Harrisville 3,Harrisville 3,-1
Plainview 35,Plainview 35,-1
Meenawarra-21,Meenawarra 21,138960
Plainview-6,Plainview 6,-1
Plainview-6T,Plainview 6T,-1
Meenawarra 199,Meenawarra 199,-1
Meenawarra-7,Meenawarra 7,-1
Meenawarra-9,Meenawarra 9,-1
Meenawarra 31,Meenawarra 31,-1
Meenawarra 32,Meenawarra 32,-1
Warra 13,Warra 13,-1
Meenawarra 203,Meenawarra 203,-1
Plainview 332,Plainview 332,-1
Meenawarra 36,Meenawarra 36,-1
Plainview 252,Plainview 252,-1
Plainview 331,Plainview 331,-1
Plainview 333,Plainview 333,-1
Plainview 334,Plainview 334,-1
Plainview 335,Plainview 335,-1
Plainview 109,Plainview 109,-1
Warra 16,Warra 16,-1
Meenawarra 194,Meenawarra 194,-1
Plainview 352,Plainview 352,-1
Meenawarra 102,Meenawarra 102,-1
Meenawarra 112,Meenawarra 112,-1
Meenawarra-10,Meenawarra 10,-1
Wyalla 170,Wyalla 170,-1
GM004V,GM004V,-1
Grosvenor-9,Grosvenor 9,-1
GR045,GR045,-1
Moranbah 157V,Moranbah 157V,-1
Wyalla 52,Wyalla 52,-1
Wyalla 63,Wyalla 63,-1
GM002A,GM002A,-1
Moranbah 206VB,Moranbah 206VB,-1
Moranbah 90B,Moranbah 90B,-1
P014A,P014A,-1
GM005C,GM005C,-1
Stratheden 167,Stratheden 167,-1
Stratheden 168,Stratheden 168,-1
M088GMV,M088GMV,-1
M088PV,M088PV,-1
Moranbah 182V,Moranbah 182V,-1
Moranbah 155V,Moranbah 155V,-1
PY011A,PY011A,-1
PY012A,PY012A,-1
M349A,M349A,-1
M230W,M230W,120330
Longswamp 152,Longswamp 152,-1
Longswamp 153,Longswamp 153,-1
Longswamp 154,Longswamp 154,-1
Longswamp 29,Longswamp 29,152718
Longswamp 392,Longswamp 392,-1
Longswamp 249,Longswamp 249,-1
Longswamp 271,Longswamp 271,-1
Longswamp 272,Longswamp 272,-1
Longswamp 273,Longswamp 273,-1
Longswamp 274,Longswamp 274,-1
Longswamp 275,Longswamp 275,-1
Annandale 035W,Annandale 035W,-1
CK002P,CK002P,-1
Longswamp 260,Longswamp 260,-1
VM010A,VM010A,-1
VM012A,VM012A,-1
Longswamp 291,Longswamp 291,-1
Longswamp 292,Longswamp 292,-1
Longswamp 293,Longswamp 293,-1
Longswamp 294,Longswamp 294,-1
AN033FG1,AN033FG1,-1
Longswamp 414,Longswamp 414,-1
Carn Brea-11,Carn Brea 11,-1
SJ083A,SJ083A,-1
SJ083V,SJ083V,-1
SJ084A,SJ084A,-1
SJ084V,SJ084V,-1
SJ085A,SJ085A,-1
SJ072V,SJ072V,-1
SJ080A,SJ080A,-1
SJ080V,SJ080V,-1
SJ081A,SJ081A,-1
SJ081V,SJ081V,-1
SJ082A,SJ082A,-1
SJ062V,SJ062V,-1
SJ070A,SJ070A,-1
SJ070V,SJ070V,-1
SJ071A,SJ071A,-1
SJ071V,SJ071V,-1
SJ072A,SJ072A,-1
SJ060A,SJ060A,-1
SJ060V,SJ060V,-1
SJ061A,SJ061A,-1
SJ061V,SJ061V,-1
SJ062A,SJ062A,-1
SJ048C,SJ048C,-1
SJ049C,SJ049C,-1
GM030A,GM030A,-1
GM014B,GM014B,-1
Moranbah 205A,Moranbah 205A,-1
Moranbah 206VA,Moranbah 206VA,-1
Moranbah 209A,Moranbah 209A,-1
Stratheden 161,Stratheden 161,-1
Stratheden 162,Stratheden 162,-1
Stratheden 163,Stratheden 163,-1
GM027A,GM027A,-1
Stratheden 201,Stratheden 201,-1
Stratheden 202,Stratheden 202,-1
Stratheden 203,Stratheden 203,-1
Stratheden 204,Stratheden 204,-1
Moranbah 466B,Moranbah 466B,-1
Moranbah 75PC,Moranbah 75PC,-1
Moranbah 91V,Moranbah 91V,-1
P012C,P012C,-1
P021A,P021A,-1
GM021A,GM021A,-1
P021AR,P021AR,-1
GM032A,GM032A,-1
GM004B,GM004B,-1
GM018A,GM018A,-1
P018A,P018A,-1
M241W,M241W,140466
Wyalla 65,Wyalla 65,-1
M218FR,M218FR,-1
Wyalla 91,Wyalla 91,-1
GM009B,GM009B,-1
M004QA,M004QA,-1
Moranbah 209VB,Moranbah 209VB,-1
M126GMA,M126GMA,-1
M084GMB,M084GMB,-1
M084PB,M084PB,-1
GR024,GR024,-1
P057B,P057B,-1
GM057B,GM057B,-1
P019A,P019A,-1
Wyalla 175,Wyalla 175,-1
Stratheden-5,Stratheden 5,138986
Wyalla 68,Wyalla 68,-1
M198GMV,M198GMV,-1
Stratheden 148,Stratheden 148,-1
Stratheden-11,Stratheden 11,-1
PY021A,PY021A,-1
PY005C,PY005C,-1
Punch Bowl-12,Punch Bowl 12,-1
Punch Bowl 22,Punch Bowl 22,-1
Red Hill 136A,Red Hill 136A,-1
Punch Bowl 42,Punch Bowl 42,-1
River Road-9,River Road 9,-1
VM001P,VM001P,-1
Punch Bowl 49,Punch Bowl 49,-1
VM003C,VM003C,-1
Punch Bowl 37,Punch Bowl 37,-1
PY031AR,PY031AR,-1
PY032A,PY032A,-1
PY032V,PY032V,-1
PY010V,PY010V,-1
PY011V,PY011V,-1
PY012V,PY012V,-1
PY022A,PY022A,-1
PY022V,PY022V,-1
PY004P,PY004P,-1
Punch Bowl 51,Punch Bowl 51,-1
Punch Bowl 18,Punch Bowl 18,-1
Halliford 300,Halliford 300,-1
River Road-8,River Road 8,-1
Kogan North-28A,Kogan North 28A,-1
Kogan North-28T,Kogan North 28T,-1
Kogan North 274,Kogan North 274,-1
Kogan North-27,Kogan North 27,-1
Kogan North 288,Kogan North 288,-1
Kogan North 338,Kogan North 338,-1
Kogan North 258,Kogan North 258,-1
Kogan North 268,Kogan North 268,-1
Kogan North-40T,Kogan North 40T,-1
Kogan North-41,Kogan North 41,-1
Kogan North 90,Kogan North 90,-1
Kogan North 319,Kogan North 319,-1
Kogan North-76,Kogan North 76,-1
Kogan North 317,Kogan North 317,-1
Halliford-2,Halliford 2,-1
Kogan North 341,Kogan North 341,-1
Kogan North 89,Kogan North 89,-1
Kogan North-40,Kogan North 40,-1
Daandine-16,Daandine 16,-1
Kogan North-5,Kogan North 5,-1
Kogan North 102,Kogan North 102,-1
Hopeland 213,Hopeland 213,-1
M135GMB,M135GMB,-1
Moranbah 135GMA,Moranbah 135GMA,-1
M134PB,M134PB,-1
M162GMB,M162GMB,-1
M162GLA,M162GLA,-1
M162GLB,M162GLB,-1
Hopeland 241,Hopeland 241,-1
Hopeland 242,Hopeland 242,-1
Hopeland 243,Hopeland 243,-1
Hopeland 244,Hopeland 244,-1
Hopeland 245,Hopeland 245,-1
Lone Pine 131,Lone Pine 131,-1
Lone Pine 132,Lone Pine 132,-1
Lone Pine 133,Lone Pine 133,-1
Lone Pine 134,Lone Pine 134,-1
Lone Pine 135,Lone Pine 135,-1
Hopeland 376,Hopeland 376,-1
SC006LCV,SC006LCV,-1
M131PA,M131PA,-1
M132GMA,M132GMA,-1
WW021F,WW021F,-1
MB003V,MB003V,-1
Hopeland 461,Hopeland 461,-1
M160GMB,M160GMB,-1
M160GMV,M160GMV,-1
GM066B,GM066B,-1
M049GMLA,M049GMLA,-1
M161GMA,M161GMA,-1
M161GMV,M161GMV,-1
Dundee 21,Dundee 21,-1
AN005,AN005,-1
Annandale 47A,Annandale 47A,-1
AN011,AN011,-1
P051V,P051V,-1
GM050V,GM050V,-1
GM066A,GM066A,-1
GM051V,GM051V,-1
GM047V,GM047V,-1
P047V,P047V,-1
M067GMA,M067GMA,-1
M048V,M048V,-1
GML047V,GML047V,-1
M067PA,M067PA,-1
GM052A,GM052A,-1
GM051A,GM051A,-1
Burunga Lane-6,Burunga Lane 6,-1
Tipton-141,Tipton 141,-1
Tipton 212,Tipton 212,-1
Tipton-85,Tipton 85,-1
Tipton-134,Tipton 134,-1
Tipton-131,Tipton 131,-1
Tipton-144,Tipton 144,-1
Tipton 613,Tipton 613,-1
Alderley 309,Alderley 309,-1
Tipton 619,Tipton 619,-1
Alderley 101,Alderley 101,-1
Alderley 202,Alderley 202,-1
Alderley 203,Alderley 203,-1
Tipton 629,Tipton 629,-1
Tipton-196A,Tipton 196A,-1
Tipton-199,Tipton 199,-1
Tipton 604,Tipton 604,-1
Tipton 211,Tipton 211,-1
Tipton 214,Tipton 214,-1
Tipton 250,Tipton 250,-1
Tipton-50,Tipton 50,-1
Tipton-62,Tipton 62,-1
Tipton-105,Tipton 105,-1
SW020F,SW020F,-1
SW021F,SW021F,-1
SW022F,SW022F,-1
Halliford 158,Halliford 158,-1
Wards Well 30V,Wards Well 30V,-1
WB010LCA,WB010LCA,-1
Mavis Downs 4,Mavis Downs 4,-1
Mavis Downs 14A,Mavis Downs 14A,-1
South Walker 30,South Walker 30,-1
M251W,M251W,140471
CX100A,CX100A,-1
Tipton-179,Tipton 179,-1
Guluguba 102,Guluguba 102,-1
Guluguba 111,Guluguba 111,-1
West Moreton-2,West Moreton 2,-1
Mt Lindesay-5,Mt Lindesay 5,-1
Rywung-6,Rywung 6,-1
Tipton-198,Tipton 198,-1
Guluguba 109,Guluguba 109,-1
NW-2,NW 2,-1
Castledean-15,Castledean 15,-1
Castledean-19,Castledean 19,-1
Burunga Lane 186,Burunga Lane 186,-1
Castledean-18,Castledean 18,138724
PY009C,PY009C,-1
Guluguba 103,Guluguba 103,-1
Moranbah 303,Moranbah 303,-1
M316W,M316W,-1
PY002C,PY002C,-1
PY009P,PY009P,-1
Guluguba 108,Guluguba 108,-1
PY015P,PY015P,-1
Tipton-196,Tipton 196,138879
River Road-4,River Road 4,138670
Carn Brea 21,Carn Brea 21,139034
Carn Brea 22,Carn Brea 22,-1
Glenburnie 100,Glenburnie 100,-1
Glenburnie 106,Glenburnie 106,-1
Carn Brea 24,Carn Brea 24,139036
Mt Haystack 4,Mt Haystack 4,139015
Pickabooba South-1,Pickabooba South 1,-1
M061PA,M061PA,-1
M061PB,M061PB,-1
Pampas 18,Pampas 18,138958
Hopeland-3,Hopeland 3,-1
Hopeland-3A,Hopeland 3A,-1
BWP-4,BWP 4,-1
BWP-20,BWP 20,-1
BWP-1,BWP 1,-1
Mt Haystack-1,Mt Haystack 1,-1
Carn Brea 351,Carn Brea 351,-1
Carn Brea 352,Carn Brea 352,-1
Boyne River-8,Boyne River 8,-1
Boyne River-8A,Boyne River 8A,-1
Coomooboolaroo-6P,Coomooboolaroo 6P,-1
Coomooboolaroo-6PR,Coomooboolaroo 6PR,-1
Coomooboolaroo-7P,Coomooboolaroo 7P,-1
SW009,SW009,-1
Fassifern-1,Fassifern 1,-1
Pampas 141,Pampas 141,-1
Pampas 142,Pampas 142,-1
Pampas 143,Pampas 143,-1
Pampas 144,Pampas 144,-1
Pampas 145,Pampas 145,-1
Pampas 146,Pampas 146,-1
Pampas 147,Pampas 147,-1
Pampas 148,Pampas 148,-1
Long Swamp-2,Long Swamp 2,-1
Glenburnie-16,Glenburnie 16,-1
Glenburnie-17,Glenburnie 17,-1
Pampas 157,Pampas 157,-1
Mt Lindesay-6,Mt Lindesay 6,-1
River Road-3,River Road 3,-1
Mt Lindesay-4,Mt Lindesay 4,-1
Punch Bowl 28,Punch Bowl 28,-1
Kogan North-31,Kogan North 31,-1
Kogan North 294,Kogan North 294,-1
Kogan North 223,Kogan North 223,-1
Kogan North 325,Kogan North 325,-1
Kogan North 287,Kogan North 287,-1
Kogan North 313,Kogan North 313,-1
Kogan North 247,Kogan North 247,-1
Kogan North-44,Kogan North 44,-1
Kogan North-44T,Kogan North 44T,-1
Kogan North 82,Kogan North 82,-1
Kogan North-35,Kogan North 35,-1
Hopeland 462,Hopeland 462,-1
Hopeland 463,Hopeland 463,-1
Hopeland 464,Hopeland 464,-1
Hopeland 465,Hopeland 465,-1
Hopeland 466,Hopeland 466,-1
NP040A,NP040A,-1
P050B,P050B,-1
Turallin-6,Turallin 6,-1
SJ050F,SJ050F,-1
SJ051F,SJ051F,-1
SJ052F,SJ052F,-1
SJ008F,SJ008F,-1
SJ016GMA,SJ016GMA,-1
PD042P,PD042P,-1
Mavis Downs 10,Mavis Downs 10,-1
Kedron 129,Kedron 129,-1
Kedron 131,Kedron 131,-1
Kedron-1A,Kedron 1A,-1
Kedron-1,Kedron 1,-1
Kedron 143,Kedron 143,-1
WB012LCA,WB012LCA,-1
Kedron 104,Kedron 104,-1
Kedron 188,Kedron 188,-1
LW002P,LW002P,-1
RH006,RH006,-1
Kedron 109,Kedron 109,-1
Kedron-569,Kedron 569,138376
Kedron-571,Kedron 571,138378
KC004C,KC004C,-1
Kedron 183,Kedron 183,-1
NP020C,NP020C,-1
Kedron 117,Kedron 117,-1
Kedron 174,Kedron 174,-1
Kedron 153,Kedron 153,-1
Kedron 158,Kedron 158,-1
Kedron 148,Kedron 148,-1
SW012,SW012,-1
Kedron-9,Kedron 9,-1
Kedron 140,Kedron 140,-1
Kedron 150,Kedron 150,-1
RH052F,RH052F,-1
PD038P,PD038P,-1
Kedron 111,Kedron 111,-1
Kedron 122,Kedron 122,-1
SW005,SW005,-1
PD009,PD009,-1
CX006C,CX006C,-1
EF012C,EF012C,-1
Suttor Creek 24,Suttor Creek 24,-1
Mt Lindesay-14,Mt Lindesay 14,-1
SC004P,SC004P,-1
Kedron 180,Kedron 180,-1
SJ046C,SJ046C,-1
SJ007F,SJ007F,-1
Kedron 118,Kedron 118,-1
Turallin-1,Turallin 1,-1
Castledean-12,Castledean 12,138445
Castledean-15A,Castledean 15A,-1
Castledean 139,Castledean 139,-1
Castledean 21,Castledean 21,-1
Castledean 170,Castledean 170,-1
Castledean 171,Castledean 171,-1
Castledean 176,Castledean 176,-1
AN040C,AN040C,-1
Byerwen-1_1,Byerwen 1 1,-1
Byerwen-2_2,Byerwen 2 2,-1
Castledean 138,Castledean 138,-1
Castledean 110,Castledean 110,-1
Castledean 111,Castledean 111,-1
Castledean 116,Castledean 116,-1
Castledean 165,Castledean 165,-1
Wee Warra-2,Wee Warra 2,-1
Castledean 133,Castledean 133,-1
Castledean 177,Castledean 177,-1
Castledean-13,Castledean 13,138442
