CONSISTENT_ORIG_NAME_NO,arrow_row_id
YARRABONG BORE,-1
YARRABONG NO2 BORE,-1
HARROGATE NO. 1 BORE,-1
HARROGATE NO. 2 BORE,-1
HARROGATE NO. 3 BORE,-1
SCRUB BORE,-1
GRACEDALE NO. 1 BORE,-1
GRACEDALE NO. 2 BORE,-1
FLOWING BORE,-1
MONAVALE BORE,-1
YANTABOBBERA BORE,-1
HAGLEY NO. 1 BORE,-1
HAGLEY NO. 2 BORE,-1
BOTTOM DAM BORE,-1
NO.4 BORE,-1
HOUSE BORE,-1
DALMORE NO.1 BORE,-1
DALMORE NO.2 BORE,-1
YANBURRA BORE,-1
BEXLEY BORE,-1
FOUR MILE BORE,-1
OLD WOOLSHED BORE,-1
SUMMER HILL BORE,-1
MARCHMONT NO.1 BORE,-1
MARCHMONT NO.2 BORE,-1
FAIRFIELD BORE,-1
FAIRFIELD 123,-1
RAND BORE,-1
CAMOOLA PARK BORE,-1
HOUSE BORE,-1
COCKATOO BORE,-1
CANOBIE NO 3,-1
NO. 4 BORE,-1
NO. 5 BORE,-1
NO. 6 BORE,-1
HOMESTEAD BORE,-1
CATTLE CAMP BORE,-1
NO. 8 BLOODWOOD BORE,-1
NO. 9 BORE AVENUE,-1
CANOBIE NO 10 BORE,-1
CANOBIE NO 11 BORE,-1
WALLA BORE,-1
DUGALD  CREEK  BORE,-1
TINKER BELL BORE,-1
BOUNDARY BORE,-1
WURUNG NO 2 BORE,-1
HAWKS NEST BORE,-1
HAZLE CREEK BORE,-1
CALICO BORE,-1
NO.1 BORE,-1
NO.2 BORE,-1
HILLSIDE WELL,-1
CAMEL WELL,-1
CANTERBURY HOTEL,-1
SOUTH CANTEBURY,-1
CANTERBURY SOUTH (2),-1
POISON BORE,-1
WEEALLAH BORE,-1
CASHMERE NO 2,-1
CASHMERE WEST NO 3,-1
CASSILIS NO. 1 BORE,-1
CASSILIS NO. 2 BORE,-1
COLERAINE CREEK BORE,-1
TOP BORE,-1
CASSELIS NO. 5 BORE,-1
HOUSE BORE,-1
HOUSE,-1
NO.2,-1
KINGLE BORE,-1
HANWORTH BORE,-1
DRIBBLY,-1
HOMESTEAD OR CHAMPION HSE,-1
ITLDO BORE,-1
HENLEY PARK NO 1,-1
HENLEY PARK NO 2,-1
EAST LYNNE BORE,-1
NO 2 AKA TWIN WATERS BORE,-1
KINGLEC BORE,-1
OLD BORE,-1
SYDENHAM NO2,-1
BULLOCK PADDOCK BORE,-1
GUM CREEK BORE,-1
ANTHONY NO 1,-1
ANTHONY NO 2,-1
UNAVALE NO 1 BORE,-1
UNAVALE NO 3,-1
HOUSE BORE,-1
MEAT WORKS BORE,-1
WALLAL BORE,-1
HOMESTEAD,-1
WARDILLA,-1
MOLONGA NO 1 BORE,-1
MOLONGA NO 2 BORE,-1
MOLONGA NO 3,-1
WELL HILL NO 1,-1
WELL HILL NO 2,-1
THURLBY ABANDONED,-1
THURLBY WELL,-1
BONNIE VILLA,-1
GILRUTH PLAINS BORE,-1
TURNWORTH BORE,-1
HOUSE MILL BORE,-1
DEEP WATER BORE,-1
OLD CAMOOLA BORE,-1
YELLOW WOOD,-1
WALKCEPE NO.4,-1
BLACK GATE BORE,-1
NO. 6 BORE,-1
MIDDLE VALLEY BORE,-1
HUT BORE,-1
HOUSE BORE,-1
NO. 10 BORE,-1
THE SPRING,-1
SAWPIT BORE,-1
NO. 4 MILL BORE,-1
DEEPWATER BORE,-1
YANKS BORE,-1
PELICAN BORE,-1
CATTLE CREEK BORE,-1
LITTLE MAGNEYS BORE,-1
TOP MILL BORE,-1
CUTHBERT BORE,-1
OLD BULL PDK BORE,-1
HOMESTEAD BORE,-1
WOOLSHED,-1
MILLIE,-1
ACACIA,-1
CLAVERTON NO 4,-1
CLAVERTON NO 2,-1
AIRLIE BORE,-1
CLAVERTON NO 7,-1
ROSEVALE,-1
ALPHA BORE,-1
CLIFTON BORE,-1
BLOODWOOD BORE,-1
BLOODWOOD NO.2,-1
PADDIES BORE,-1
BRINARD HOMESTEAD,-1
OUCHY BORE,-1
CLUNY NO1,-1
OLD CLUNY NO2,-1
CLUNY NO.3 BORE,-1
CLUTHA BORE,-1
GIDGEREE CREEK BORE,-1
FLAGSTONE NO.3 BORE,-1
CLUTHA NO.4 BORE,-1
NONDA DOWNS BORE,-1
NONDA WEST BORE,-1
EURABA NO. 1 BORE,-1
EURABA NO. 2 BORE,-1
FRANCHAR DOWNS BORE,-1
CLYDE NO 1 BORE,-1
BULLOCK PADDOCK MILL,-1
COMONGIN NORTH NO 1,-1
COMONGIN SOUTH NO 1,-1
STATION,-1
HOMESTEAD BORE,-1
YARRAMAN,-1
GORMAN CK,-1
PLAINS BORE,-1
GORGE BORE,-1
YELLOWOOD BORE,-1
GORMAN CREEK BORE,-1
DRIBBLING BORE,-1
CAMPBELLS BORE,-1
HOUSE WELL,-1
KOPI BORE,-1
KEWARRA BORE,-1
BOONAH BORE,-1
8 MILE BORE,-1
19 MILE BORE,-1
COOMBURRAH,-1
KUDNAPPER,-1
SHAWS,-1
GLENYARRAH,-1
BORE ABANDONED,-1
BOORTE BORE,-1
ARDGOUR BORE,-1
NO 1 BORE,-1
HOMESTEAD BORE,-1
VICTO,-1
LONGLANDS BORE,-1
CHARLOTTE VALE BORE,-1
MAYVALE HOUSE BORE,-1
COORABULKA A,-1
NO 1 BORE,-1
NO 2 BORE,-1
NO 3 HOUSE BORE,-1
NO 4,-1
NO 5 BORE,-1
NO 6 BORE,-1
NO 7 BORE,-1
NO 8 BORE,-1
NO 9 BORE,-1
NO 10 BORE,-1
COREENA N0.1,-1
THE DIP,-1
HOUSE BORE,-1
OLD HOUSE BORE,-1
YELLOW JACK BORE,-1
BLOODWOOD BORE,-1
HOUSE BORE NO. 5,-1
HALF MILE BORE,-1
ELTON NO 7 BORE,-1
NO. 8 BORE,-1
ANT BED,-1
ELTON NO 10 BORE,-1
BORE PADDOCK,-1
SHED BORE,-1
WOOLSHED  BORE,-1
NUMBER 16,-1
SANDHILL BORE,-1
FLOWING BORE,-1
SHED BORE,-1
HIGHLANDS,-1
WATSONS,-1
HOMESTEAD BORE,-1
NUMBER 23 BORE,-1
COREENA BORE,-1
COREENA NO 5,-1
HOUSE BORE,-1
SPRINGS,-1
CAMPBELL BORE,-1
HANNAYS BORE,-1
HOUSE BORE,-1
THOMS BORE,-1
NO. 1 HOUSE BORE,-1
ALBION VALE NO 3,-1
NO. 4 PR BORE,-1
SILVER DALE BORE,-1
DESERT BORE,-1
JERICHO BORE,-1
TOP  RIGHT BORE,-1
PARADISE NO.1 OLD,-1
WOLGRA BORE,-1
HADDONS BORE,-1
CORINDA STATION BORE,-1
SAWPIT 16 BORE,-1
SHEEPYARDS AKA NO 17 BORE,-1
JAM CREEK BORE,-1
THUNDERBOLT BORE,-1
MUTUAL,-1
BEACHES,-1
UNDERCLIFFE 1,-1
UNDERCLIFFE 2,-1
OVERFLOW BORE,-1
HERBERTSHIRE BORE,-1
ROUND MOUNTAIN BORE,-1
BLIND BORE,-1
SPECIAL LEASE BORE,-1
UPPER CAMP BORE,-1
ALBION VALE NO. 4,-1
NO. 30,-1
BANNOCKBURN BORE,-1
OLD LAKE HUFFER  ALBIION,-1
FIVE MILE SPRING,-1
P R 34 BORE,-1
CHAIN WELLS BORE,-1
ALBION VALE 36,-1
ALBIONVALE BORE,-1
GALILEE,-1
SUMANA NO. 1,-1
MIDDLE BORE,-1
OLD HOUSE BORE,-1
TOP BORE,-1
SALT BORE,-1
BEDE NO 2,-1
UANDA 45 BORE,-1
BEACHES NEW BORE,-1
CORINDA 47 BORE,-1
UANDA  BORE,-1
UANDA BORE,-1
UANDA 50 BORE,-1
CORINDA (52) BORE,-1
CORINDA (53),-1
CORINDA 55,-1
CORINDA (56) BORE,-1
CORINDA NO 57,-1
CORINDA NO 58,-1
CORINDA (61),-1
BOOARLA,-1
STATION CREEK NO. 40,-1
LAKE PADDOCK BORE,-1
LONELY CREEK BORE,-1
TOMS BORE,-1
HOUSE,-1
GIDYEA,-1
MERTON NO.1,-1
CORK NO. 4,-1
CORK NO. 5,-1
CORK NO. 6,-1
CORK NO 7,-1
CORK NO. 8,-1
GUMBURRA,-1
CORK NO. 11,-1
CORK LEASE NO. 12,-1
CORK NO. 13,-1
CORK NO. 14,-1
DRY WELL BORE,-1
CORONA (1),-1
COWLEY LEASE,-1
REPLACED BY RN 15122,-1
CUBBIE,-1
NO.1 BORE,-1
MAYFIELD BORE,-1
BURSLEM BORE,-1
PRESTON BORE,-1
WOMERA BORE,-1
HARIMAN PARK BORE,-1
HORTONVALE HOMESTEAD,-1
NINE MILE BORE,-1
MOORABINDAH,-1
KAHMOO BORE,-1
HOMESTEAD BORE,-1
STRATHLEA BORE,-1
BOWRA LEASE,-1
SEDENEN BORE,-1
GINNENBAH NO 1 BORE,-1
GLENCOBAN,-1
CURRAGH NO 1,-1
CURRAWILLA NO. 1,-1
CURRAWILLA,-1
CURRAWILLA NO. 3,-1
WALLIMY BORE,-1
CURRAWILLA NO. 5,-1
CRESENT CREEK BORE,-1
PINNACLE BORE,-1
CONRANS CREEK BORE,-1
FAIRVIEW NO. 1 BORE,-1
FAIRVIEW NO. 2 BORE,-1
TWELVE MILE BORE,-1
SPRINGS BORE,-1
ROCKY BORE,-1
HOLY JOE BORE,-1
WILLIAMS BORE,-1
VIOLA BORE,-1
NO.1 BORE,-1
MCLEODS BORE,-1
OPOSSUM CAMP,-1
POLLYS CREEK BORE,-1
MAIDENS CAMP BORE,-1
SPOONBILL BORE,-1
ELIZA BORE,-1
BOX CREEK BORE,-1
IONA BORE,-1
6 MILE BORE,-1
LORN EAST BORE,-1
SUNNY PLAINS BORE,-1
CONSENTES BORE,-1
CORNWALL BORE,-1
9 MILE BORE,-1
HOUSE BORE,-1
OSBERT NO.1 BORE,-1
NO.2 BORE,-1
HOUSE BORE,-1
COOINDA BORE,-1
DALMALLY NO 2,-1
PORTION 2 WELL,-1
HOMESTEAD BORE,-1
NINE MILE BORE,-1
NO.2 BORE,-1
MORAGO BORE,-1
NO.4 BORE,-1
DARR RIVER DOWNS 66,-1
15 MILE BORE,-1
18 MILE BORE,-1
BANDEAUX BORE,-1
NO.1 BORE,-1
NO.2 BORE,-1
DRYLANDS,-1
CATTLE CREEK BORE,-1
SHADYSIDE SALT,-1
NO.1 BORE,-1
LAGUNE BORE,-1
BUNNINGTON (1),-1
CENTRAL BENGALL BORE,-1
SUNNY PLAINS BORE,-1
BURNS CREEK NO.1,-1
BURNS CREEK NO.2,-1
FRESHWATER BORE,-1
HOUSE MILL,-1
SUNNY PLAINS (6),-1
SUNNY PLAINS (3),-1
SUNNY PLAINS (5),-1
SUNNY PLAIN (4),-1
SUNNY PLAINS (11),-1
HEREWARD NO.1 BORE,-1
HEREWARD NO. 2,-1
HEREWARD BORE,-1
HEREWARD 21,-1
HEREWARD NO.5 BORE,-1
DARRAVEEN (1),-1
DARIVEEN NO.5 BORE,-1
INGLEDOON NO1,-1
INGLEDOON NO2,-1
HOUSE BORE,-1
HOUSE AKA OLD DELTA BORE,-1
DELTA NO 2,-1
PATRICK CREEK BORE,-1
SCRUBBY MILL,-1
DINGO NO 1,-1
SALT CREEK BORE,-1
BOTTOM BORE,-1
HOUSE BORE,-1
MIDDLE BORE,-1
NO NAME,-1
NO NAME,-1
AUBURN VALE NO1 BORE,-1
RIVERVIEW,-1
YAMBURGAN BORE,-1
BENDIEACCA BORE,-1
KYEENEE SHED BORE,-1
WAREENA CREEK BORE,-1
COOKS WELL,-1
7 1 FLOW,-1
CAINAWARRA 1,-1
CAPSIZE,-1
DYNEVOR NO 1,-1
1 10,-1
DYNEVOR NO 3,-1
NO4 SUB,-1
GIDYEA BORE,-1
CORK LEASE (3),-1
CORK LEASE 4,-1
DOONGUMBULLA BORE,-1
TEN MILE AKA HOUSE BORE,-1
TUNGIE BORE,-1
PIDGEON CREEK BORE,-1
SHED BORE,-1
ALMA BORE,-1
LONGFORD BORE,-1
HOLY JOE BORE,-1
BOX CREEK BORE,-1
GIDYEA CREEK BORE,-1
INNISFAIL BORE,-1
LONGFORD ADDITIONAL,-1
HOUSE BORE,-1
ROBINVALE BORE,-1
DEVON BORE,-1
NO.13 BORE,-1
EDDINGTON RES.14,-1
ARMADALE NO.1 BORE,-1
ARMADALE NO.2 BORE,-1
LEILAVALE NO.16 BORE,-1
NO.17 BORE,-1
AERODROME BORE,-1
ELMA,-1
LEILAVALE NO. 1 BORE,-1
HOUSE BORE,-1
MAORI HOUSE BORE,-1
NO.1 BORE,-1
NO.2 BORE,-1
NO.3 BORE,-1
HOUSE BORE,-1
NO.1 BORE,-1
NO.2 BORE,-1
HOUSE BORE,-1
HOUSE BORE,-1
NO.2 BORE,-1
TOP BORE,-1
NUMBER FOUR BORE,-1
BODELL BORE,-1
BELGRAVIA,-1
OLD BORE,-1
FAREWELL BORE,-1
CATHEDRAL CREEK BORE,-1
HOUSE BORE,-1
WOOLSHED BORE,-1
CATHEDRAL CREEK BORE,-1
SNAKE CREEK BORE,-1
YAMALA BORE,-1
FAREWELL NO.2 BORE,-1
OBRIENS CREEK BORE,-1
TOOMBRA BORE,-1
ARGLE BORE,-1
OWENS CREEK BORE,-1
TWIN NO 1 EAST,-1
WEST TWIN BORE,-1
HOMESTEAD,-1
ELVERSTON NO 1,-1
ELVERSTON NO 2 BORE,-1
HOMESTEAD BORE,-1
CORAL CREEK BORE,-1
BOSS CREEK BORE,-1
HOMESTEAD BORE,-1
BOUNDARY BORE,-1
COMET BORE,-1
DUMMY BORE,-1
HOUSE BORE,-1
GUM VALLEY BORE,-1
HOUSE BORE,-1
NO 1 BORE,-1
NO 2 BORE,-1
MYALL NO 1,-1
EMU CREEK,-1
SANDRIDGE PADDOCK,-1
HOUSE BORE,-1
WOOLSHED BORE,-1
OLD A BORE,-1
OLD B BORE,-1
SPRINGVALE NO 1,-1
SPRINGVALE NO 2,-1
COOMARA BORE,-1
SCOUR BORE,-1
NO.3 BORE,-1
HICKSONS CREEK BORE,-1
NO.5 BORE,-1
NO.6 BORE,-1
WILD DUCK BORE,-1
HOUSE BORE,-1
HOUSE BORE,-1
PENOLA CORNER BORE,-1
NO.12 BORE,-1
NO.14 BORE,-1
NO.15 BORE,-1
GLENBEDE NO.2 BORE,-1
QUART POT BORE,-1
CAIRO BORE,-1
HOUSE BORE,-1
DUSTYS HUT BORE,-1
NO.20 BORE,-1
NO.21 BORE,-1
COOMARRA WEST BORE,-1
MATILDAAN BORE,-1
BULL CREEK,-1
STONEY CREEK BORE,-1
DOBBINS BORE,-1
GENERALS WELL,-1
RANGEVIEW BORE NO 3,-1
SNAKE CREEK BORE,-1
MT HELEN BORE,-1
NO.6 BORE,-1
HOUSE BORE,-1
BLUEY CREEK BORE,-1
NO.8 BORE,-1
NO.9 BORE,-1
BERWICK BORE,-1
HOUSE BORE,-1
STONEY CK NO.2 BORE,-1
NORA CREEK BORE,-1
RUTCHILLO BORE,-1
SOUTHERN CROSS BORE,-1
BIRDCAGE BORE,-1
COPI BORE,-1
SHED BORE,-1
CORELLA BORE,-1
HOUSE BORE,-1
NO.22 BORE,-1
NETTLE CREEK BORE,-1
RANGEVIEW (25),-1
BOOT CREEK BORE,-1
BULL CREEK 27,-1
NO.33 BORE,-1
HOUSE BORE,-1
PERCOL PLAINS,-1
HOUSE BORE,-1
BEENFIELDS BORE,-1
HOUSE BORE,-1
NO.37 BORE,-1
SOUTH BORE,-1
BIG BORE,-1
FOUR CORNERS,-1
COTTAGE BORE,-1
BLACK BRIDGES,-1
SIDING BORE,-1
NO.1 BORE,-1
SHALLOW 3,-1
SHALLOW (4),-1
SHALLOW (5),-1
SHALLOW (6),-1
NO NAME,-1
OFFENDENE BORE,-1
SHALLOW (10),-1
DOGHOLE XXVII,-1
CATTLE CREEK XXVII,-1
HOUSE BORE,-1
GRAYSTEEL 12,-1
EAST DEXTER BORE,-1
MERRIWIN,-1
HEREWARD NO.6 BORE,-1
HEREWARD NO.7 BORE,-1
EVORA  NO.1,-1
EVORA NO.2,-1
FLOWING BORE,-1
EVORA NUMBER 4 BORE,-1
EVORA NO 5,-1
EVORA NO 6,-1
EVORA  NO.7,-1
SUB BORE,-1
CASTEROI NO.1,-1
STRATFORD NO 1,-1
STRATFORD NO 2,-1
STRATFORD NO 3,-1
STRATFORD NO.4,-1
WOOLSHED BORE,-1
NO. 2,-1
OLD SADDLERS BORE,-1
HOUSE BORE,-1
STOCKROUTE,-1
TILBURY OLD HOUSE BORE,-1
WESTHILL BORE,-1
MILROY,-1
WILLIWIN BORE,-1
ROSTREVOR,-1
BOORARA BORE,-1
PARKGATE (2),-1
PARKGATE (2),-1
NO. 2 BORE,-1
HOUSE BORE,-1
HOUSE BORE,-1
DRIBBLING BORE,-1
FAIRLIGHT (5),-1
HOUSE BORE,-1
FERNLEE TRUST,-1
ALICE NO 1 BORE,-1
WYNBERG A BORE,-1
ELDER BORE,-1
NO. 4 BORE,-1
DAM,-1
GIPSY CREEK BORE,-1
KENNEDYS BORE,-1
SKELETON  BORE,-1
CANAL CREEK BORE,-1
WILLIAMS BORE,-1
HOUSE BORE,-1
ELIZA 14,-1
TOP MARGARET BORE,-1
MIDDLE MARGARET BORE,-1
WHITE TANK BORE,-1
ALICE NO 9 BORE,-1
SIX MILE BORE,-1
NO. 21 BORE,-1
WHITEWOOD BORE,-1
BRUMBY BORE,-1
DINGO,-1
PRICKLY BUSH BORE,-1
DESERT BORE,-1
SAWPIT BORE,-1
HOUSE BORE,-1
OLD 3 MILE WELL,-1
OLD 8 MILE WELL,-1
TOP TOMMYS WELL,-1
BLOODWOOD WELL,-1
TOMMYS WELL,-1
HOUSE BORE,-1
MIDDLE CORELLA WELL,-1
LOWER CORELLA WELL,-1
ARROLLA HOUSE BORE,-1
WOOLSHED BORE,-1
SHEEPYARD BORE,-1
DRIBBLING BORE,-1
BOUNDARY BORE,-1
NO.6 BORE,-1
NO.7 BORE,-1
SPANISH VALE NO.1,-1
SPANISH VALE NO.2,-1
HOUSE BORE,-1
PLAIN BORE,-1
RAILVIEW NO. 1 BORE,-1
RAILVIEW NO. 2 BORE,-1
RAILVIEW NO. 3 BORE,-1
RAILVIEW NO.4 BORE,-1
HOUSE BORE,-1
BALACLAVA (12),-1
BALACLAVA (33),-1
NO NAME,-1
NO NAME,-1
RAILWAY BORE,-1
TOP CANAL BORE,-1
CANAL NO. 2 BORE,-1
NO.1 BORE,-1
NO.2 BORE,-1
NO.2 BORE,-1
NO.1 BORE,-1
GIDYEA BORE,-1
NO.4 BORE,-1
FOYLE VIEW BORE,-1
WOODLANDS NO. 1,-1
WOODLANDS NO2,-1
WOODLANDS NO 3 BORE,-1
MELVILLE NO. 1,-1
MELVILLE NO. 2,-1
MELVILLE NO. 3,-1
NOOGILLA OLD BORE,-1
MARANOA  DOWNS NO 2,-1
BOONDARRA,-1
HOUSE BORE,-1
STRUAN BORE,-1
TRIAL BORE (A),-1
TRIAL BORE (B),-1
HOUSE BORE,-1
NO 1 BORE,-1
SHED MILL BORE,-1
HOUSE BORE,-1
MUD TANK BORE,-1
PLAIN BORE,-1
BLANTYRE 1,-1
NO.1 BORE,-1
EMU CREEK BORE,-1
SANDY CREEK BORE,-1
BLANTYRE A,-1
BLANTYRE B,-1
HOUSE BORE,-1
NO. 2 BORE,-1
PENRICE NO.1 BORE,-1
BOTTOM MILL BORE,-1
PENRICE NO.3  BORE,-1
NEW HOUSE BORE,-1
HOUSE BORE,-1
NO NAME,-1
NO. 1 BORE,-1
NO. 2 BORE,-1
WOODBINE NO. 1 BORE,-1
WOODBINE NO.2 BORE,-1
WOODBINE NO.3 BORE,-1
HOUSE BORE,-1
ASHBROOK BORE,-1
PIPPAGITTA BORE,-1
HOUSE BORE,-1
WOOL SHED BORE,-1
77 HUT,-1
MUDGEACCA BORE,-1
HOT BORE CALL. NORTH,-1
TYSOUS NO. 1,-1
TYSONSS (2),-1
MULLIGAN R.,-1
MULLIGAN R.,-1
GLENORMISTON NO. 10,-1
PITURI BORE,-1
BLOODWOOD,-1
KELLYS CREEK,-1
CANNOCK BORE,-1
NO. 14,-1
GLENORMISTON (2),-1
GLENORMISTON (4),-1
HOMESTEAD WELL,-1
LINDA WELL,-1
GLENORMISTON (7),-1
MINNARITCHIE WELL,-1
DYNAMITE CREEK,-1
BLACK GIN CREEK,-1
GLENORMISTON (13),-1
GLENORMISTON (15),-1
NO BORE NAME,-1
GLENORMISTON (17),-1
GLENORMISTON (18),-1
PITURI CREEK,-1
PENUGA (19),-1
GOWRIE EAST,-1
MILLIE,-1
MAXVALE BORE,-1
COMBANNING,-1
WARDSDALE BORE,-1
GIDYEA PLAIN BORE,-1
PINACLE BORE,-1
SAWPIT BORE,-1
HOMESTEAD BORE,-1
RIVIRA BORE,-1
SANDRIDGE WELL,-1
GRASSMERE NO1,-1
GRASSMERE NO2,-1
GREENDALE NO 1 BORE,-1
GREENDALE NO 2,-1
HOUSE BORE,-1
BIG DESMAL BORE,-1
HOMESTEAD BORE,-1
RONFELDT BORE,-1
ONE MILE,-1
STUD PADDOCK BORE,-1
HOMESTEAD WELL,-1
WOOLSHED BORE,-1
HORSE PADDOCK BORE,-1
JACOBSWELL (8),-1
JACOBS WELL (8A),-1
BRADLEYS BORE,-1
RAM PADDOCK,-1
FOUR MILE GULLY BORE,-1
3 MILE WELL,-1
HYPATIA WELL,-1
DEEP BORE,-1
NO.1 BORE,-1
ARAMAC BORE,-1
WOOLSHED BORE,-1
NO.4 BORE,-1
HYPATIA WELL,-1
RAM PADDOCK WELL,-1
DRY BLOCK WELL,-1
OLD SOUTH BRANCH,-1
MARANTHONA BORE,-1
HOMESTEAD A,-1
ROBYN DOWNS BORE,-1
WYREEMA BORE,-1
JUDITH ROYAL BORE,-1
NO.1 BORE,-1
BELFORD NO.1 BORE,-1
HOUSE BORE,-1
NO.2 BORE,-1
THE RANCH BORE,-1
DIMORA BORE,-1
FLORENCE CREEK BORE,-1
HOUSE BORE,-1
NO.2 BORE,-1
NO.3 BORE,-1
NO.4 BORE,-1
TRIAL (A),-1
TRIAL (B),-1
AVENUE BORE,-1
6 MILE BORE,-1
LAGOON CREEK,-1
HOUSE BORE,-1
NO 14 BORE,-1
PRIMROSE BORE,-1
CLEWLEY   DO,-1
HELIDON SPA NO3A,-1
HARTZ   ST,-1
GROTTYS,-1
HERBERT DNS H/STEAD,-1
CLEARVIEW HUT,-1
HERBERTVALE BORE,-1
NO.38 BORE,-1
NO.4 BORE,-1
NO.8 BORE,-1
WESTHILL BORE,-1
HOLLYMOUNT,-1
HOMEBOIN NO 1,-1
HOMEBOIN NO 2,-1
HOMEBOIN NO 3,-1
MOONEY VALLEY BORE,-1
ROCKY BORE,-1
LAGOON CREEK BORE,-1
GREGORY BORE,-1
LARA BORE,-1
NO. 1,-1
MENA 2,-1
MAYFAIR BORE,-1
BLACKBOY BORE,-1
MELLEW NO 1,-1
GALAH CREEK BORE,-1
NO. 2 BORE,-1
BACK BORE,-1
MOUNTAIN VIEW BORE,-1
HOUSE BORE,-1
HOUSE BORE,-1
CANTERBURY BORE,-1
OLD FARNON BORE,-1
MILL ON FLAT,-1
BALLINDALLOCH BORE,-1
MT DEVLIN NO.1 BORE,-1
DELVIN NO.2 BORE,-1
ETNA BORE,-1
COTTAGE BORE,-1
BECKFORD CREEK,-1
OLD HOMESTEAD BORE,-1
BIG TOP BORE,-1
MT WALKER BORE,-1
SPINIFEX BORE,-1
BORE LANE OR MYOLA,-1
CARMILLUS / IFFLEY 3,-1
NEWSTEAD BORE,-1
NO.1 BORE,-1
GRIFFDALE BORE,-1
BACK BORE,-1
AVRO BORE,-1
MARIE VALE BORE,-1
WILLOWIE BORE,-1
KELSO BORE,-1
POINGDESTRE OR NO1,-1
L CREEK,-1
DINNER CREEK,-1
MCALLISTER,-1
BULLOCK PADDOCK,-1
BULLOCK CREEK BORE,-1
HASCOMBE BORE,-1
MORANS BORE,-1
OMA OLD,-1
CROW BORE,-1
TRIANGLE BORE,-1
STATION BORE,-1
MINOR BORE,-1
OLD OPAL BORE,-1
ALTON BORE,-1
ADELINA BORE,-1
CONCORD BORE,-1
CORNERS BORE,-1
DERRIMUT BORE,-1
BOUNDARY HUT BORE,-1
MYRTLE BORE,-1
MARLOW BORE,-1
PEMBERLEY BORE,-1
SELECTION NO. 1,-1
MT GREY NO.1 BORE,-1
MT GREY BORE,-1
ISISFORD BORE,-1
GAP CREEK BORE,-1
EIGHT MILE BORE,-1
KINGSTON BORE,-1
JEDBURGH BORE,-1
JAMPOT BORE,-1
NO 3 BORE,-1
BULL CREEK,-1
BARRY BORE,-1
NO.2 BORE,-1
EDWINSTOWE NO.3 BORE,-1
EDWINSTOWE NO.4 BORE,-1
TEN MILE BORE,-1
NO.1 BORE,-1
JERUSALEM BORE,-1
IGHTHAM NO 1,-1
IGHTHAM NO 2,-1
IGHTHAM NO 3,-1
NO 4 BORE,-1
HIGH MILL WELL,-1
MIDDLE WATER BORE,-1
SLIGO NO 1,-1
WOLOLLA NO.1 BORE,-1
WOLOLLA NO.2 BORE,-1
WOLOLLA NO.3 BORE,-1
GRANVILLE NO.1 BORE,-1
DUMMY BORE,-1
NO.2 BORE,-1
NO 1 TEXAS BORE,-1
BURFORDS BORE,-1
HOUSE BORE,-1
WOOLSCOUR,-1
WILKANEER BORE,-1
12 MILE BORE,-1
8 MILE WELL,-1
3 MILE WELL,-1
MORTON,-1
BOURNE,-1
BACK CREEK,-1
IBIS CREEK,-1
LORRAINE NO 1,-1
LORRAINE NO 2,-1
NO 3,-1
NO 4,-1
NO. 1 BORE,-1
HOUSE BORE,-1
OLD HOUSE BORE,-1
KATANDRA BORE,-1
JINDAROO BORE,-1
WARRIANNA BORE,-1
STAMFORDHAM NO.8,-1
HOMESTEAD BORE,-1
OLD BORE,-1
WOODSBERRY BORE,-1
NO. 1 BORE,-1
NO. 1 BORE,-1
NO. 2 BORE,-1
HOUSE BORE,-1
NO.1 BORE,-1
KATANDRA BORE,-1
OLD COORABELLE BORE,-1
HOMESTEAD BORE,-1
NO NAME,-1
HUT BORE,-1
NO NAME,-1
NO NAME,-1
8 MILE BORE,-1
NO NAME,-1
WAIHORUNGA BORE,-1
KENSINGTON BORE,-1
NO.2 BORE,-1
8 MILE WELL,-1
DRY PAD BORE,-1
HANWORTH NO.1,-1
HANWORTH NO.2,-1
HANWORTH NO.3,-1
HANWORTH NO.4,-1
KENSINGTON DOWNS  1,-1
NO 2 BORE,-1
NO 3 BORE,-1
5 V BORE,-1
NO 5 BORE,-1
NO 6,-1
OLD ORIEL BORE,-1
WELL BORE,-1
BENGAL (1),-1
BENGAL(2),-1
LILLIANFALLS (1),-1
LILLIAN FALLS BORE,-1
NO.5 BORE,-1
NO.4 BORE,-1
LILLIAN FALLS (5),-1
LILLIAN FALLS (6),-1
NO.7 BORE,-1
NO.10 BORE,-1
HOUSE BORE,-1
SOMMARIVA BORE,-1
WYOMING,-1
BRAESIDE BORE,-1
NO.3 BORE,-1
NO.4 BORE,-1
NO.5 BORE,-1
HOUSE BORE,-1
NO.7 BORE,-1
NO.10 BORE,-1
NO.11 BORE,-1
NO.12 BORE,-1
KYNUNA LEASE NO 13,-1
CRENDON NO.1 BORE,-1
CRENDON NO.2 BORE,-1
POIMENA BORE,-1
NO.1 BORE,-1
HILTON HOUSE BORE,-1
HOUSE BORE,-1
DRIBBLING BORE,-1
NO.2 BORE,-1
NO.3 BORE,-1
NO 1 BORE,-1
HOUSE BORE,-1
ROSEVALE BORE,-1
ROORKES BORE,-1
EAGLE BORE,-1
HOMESTEAD,-1
NO NAME,-1
MIDDLE  BORE,-1
MIDDLE BORE,-1
CENTRE BORE,-1
